"","X","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"1733",1733,"Lithuania",2009,"female","75+ years",40,172277,23.22,173,12412,"Silent",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1734",1734,"Lithuania",2009,"female","35-54 years",65,480247,13.53,173,12412,"Boomers",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1735",1735,"Lithuania",2009,"male","5-14 years",3,169250,1.77,173,12412,"Generation Z",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1736",1736,"Lithuania",2009,"female","5-14 years",2,160188,1.25,173,12412,"Generation Z",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1737",1737,"Lithuania",2009,"female","15-24 years",16,229147,6.98,173,12412,"Millenials",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1738",1738,"Lithuania",2009,"male","15-24 years",109,237032,45.99,173,12412,"Millenials",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1739",1739,"Lithuania",2009,"female","55-74 years",48,381948,12.57,173,12412,"Silent",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1740",1740,"Lithuania",2009,"male","35-54 years",428,440281,97.21,173,12412,"Boomers",3.85,7.36,88.4635162353516,5.57741022109985,6.8,2.04645195248699,5.48554661925936,10.3999996185303,17,13.6999998092651,93838,33.158,66.842
"1741",1741,"Lithuania",2010,"male","25-34 years",110,198028,55.55,171,12584,"Generation X",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1742",1742,"Lithuania",2010,"male","75+ years",49,72479,67.61,171,12584,"Silent",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1743",1743,"Lithuania",2010,"female","5-14 years",1,153084,0.65,171,12584,"Generation Z",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1744",1744,"Lithuania",2010,"male","35-54 years",357,430396,82.95,171,12584,"Generation X",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1745",1745,"Lithuania",2010,"male","15-24 years",93,227810,40.82,171,12584,"Millenials",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1746",1746,"Lithuania",2010,"female","55-74 years",50,380465,13.14,171,12584,"Silent",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1747",1747,"Lithuania",2010,"male","55-74 years",219,262907,83.3,171,12584,"Silent",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1748",1748,"Lithuania",2010,"female","15-24 years",14,218961,6.39,171,12584,"Millenials",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1749",1749,"Lithuania",2010,"male","5-14 years",1,161599,0.62,171,12584,"Generation Z",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1750",1750,"Lithuania",2010,"female","25-34 years",11,196906,5.59,171,12584,"Generation X",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1751",1751,"Lithuania",2010,"female","35-54 years",72,471491,15.27,171,12584,"Generation X",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1752",1752,"Lithuania",2010,"female","75+ years",41,175611,23.35,171,12584,"Silent",3.95,7.37,85.6622085571289,5.29902982711792,6.75,1.94526544409248,5.02095567496006,14.3999996185303,21.2000007629395,17.7999992370605,96289,33.243,66.757
"1753",1753,"Luxembourg",2000,"male","35-54 years",15,67181,22.33,112,51841,"Boomers",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1754",1754,"Luxembourg",2000,"female","75+ years",2,18093,11.05,112,51841,"G.I. Generation",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1755",1755,"Luxembourg",2000,"male","15-24 years",3,25108,11.95,112,51841,"Generation X",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1756",1756,"Luxembourg",2000,"female","25-34 years",1,33595,2.98,112,51841,"Generation X",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1757",1757,"Luxembourg",2000,"male","55-74 years",15,38593,38.87,112,51841,"Silent",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1758",1758,"Luxembourg",2000,"female","55-74 years",8,42411,18.86,112,51841,"Silent",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1759",1759,"Luxembourg",2000,"male","25-34 years",7,34441,20.32,112,51841,"Generation X",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1760",1760,"Luxembourg",2000,"male","5-14 years",0,27992,0,112,51841,"Millenials",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1761",1761,"Luxembourg",2000,"female","5-14 years",0,26627,0,112,51841,"Millenials",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1762",1762,"Luxembourg",2000,"female","35-54 years",3,64046,4.68,112,51841,"Boomers",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1763",1763,"Luxembourg",2000,"male","75+ years",7,8005,87.45,112,51841,"G.I. Generation",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1764",1764,"Luxembourg",2000,"female","15-24 years",1,24072,4.15,112,51841,"Generation X",2.15,7.38,9.81433963775635,3.59301996231079,6.1999998093,1.11621299729731,6.36126718270269,3.09999990463257,1.79999995231628,2.29999995231628,9350,15.784,84.216
"1765",1765,"Luxembourg",2001,"female","25-34 years",7,34217,20.46,113,51391,"Generation X",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1766",1766,"Luxembourg",2001,"male","55-74 years",15,38220,39.25,113,51391,"Silent",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1767",1767,"Luxembourg",2001,"female","5-14 years",0,27034,0,113,51391,"Millenials",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1768",1768,"Luxembourg",2001,"female","55-74 years",10,41330,24.2,113,51391,"Silent",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1769",1769,"Luxembourg",2001,"male","25-34 years",8,34180,23.41,113,51391,"Generation X",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1770",1770,"Luxembourg",2001,"female","75+ years",5,17274,28.95,113,51391,"Silent",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1771",1771,"Luxembourg",2001,"male","35-54 years",19,68558,27.71,113,51391,"Boomers",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1772",1772,"Luxembourg",2001,"male","75+ years",5,8307,60.19,113,51391,"Silent",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1773",1773,"Luxembourg",2001,"male","15-24 years",3,25762,11.65,113,51391,"Millenials",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1774",1774,"Luxembourg",2001,"female","15-24 years",1,24980,4,113,51391,"Millenials",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1775",1775,"Luxembourg",2001,"female","35-54 years",0,65725,0,113,51391,"Boomers",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1776",1776,"Luxembourg",2001,"male","5-14 years",0,28343,0,113,51391,"Millenials",2.21,7.47,10.2157697677612,3.59301996231079,6.0999999046,1.16544085061851,6.23638900938149,2.09999990463257,1.60000002384186,1.79999995231628,9681,15.157,84.843
"1777",1777,"Luxembourg",2002,"female","5-14 years",0,27411,0,125,56484,"Millenials",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1778",1778,"Luxembourg",2002,"female","25-34 years",0,33876,0,125,56484,"Generation X",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1779",1779,"Luxembourg",2002,"female","75+ years",3,17636,17.01,125,56484,"Silent",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1780",1780,"Luxembourg",2002,"male","75+ years",6,8635,69.48,125,56484,"Silent",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1781",1781,"Luxembourg",2002,"female","35-54 years",10,67029,14.92,125,56484,"Boomers",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1782",1782,"Luxembourg",2002,"male","35-54 years",16,69685,22.96,125,56484,"Boomers",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1783",1783,"Luxembourg",2002,"female","55-74 years",8,41566,19.25,125,56484,"Silent",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1784",1784,"Luxembourg",2002,"female","15-24 years",1,25089,3.99,125,56484,"Millenials",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1785",1785,"Luxembourg",2002,"male","5-14 years",0,28719,0,125,56484,"Millenials",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1786",1786,"Luxembourg",2002,"male","15-24 years",6,25897,23.17,125,56484,"Millenials",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1787",1787,"Luxembourg",2002,"male","55-74 years",27,38724,69.72,125,56484,"Silent",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1788",1788,"Luxembourg",2002,"male","25-34 years",8,33839,23.64,125,56484,"Generation X",2.26,7.76,11.8505201339722,5.52810001373291,6,1.19580011249428,7.07085848780102,3.59999990463257,1.89999997615814,2.59999990463257,10046,14.701,85.299
"1789",1789,"Luxembourg",2003,"male","25-34 years",5,33450,14.95,144,69768,"Generation X",2.38,8.94,12.1856603622437,5.4543399810791,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1790",1790,"Luxembourg",2003,"female","5-14 years",0,27721,0,144,69768,"Millenials",2.38,8.94,12.1856603622437,5.4786901473999,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1791",1791,"Luxembourg",2003,"male","35-54 years",14,70996,19.72,144,69768,"Boomers",2.38,8.94,12.1856603622437,5.58240985870361,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1792",1792,"Luxembourg",2003,"male","15-24 years",6,26415,22.71,144,69768,"Millenials",2.38,8.94,12.1856603622437,5.63517999649048,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1793",1793,"Luxembourg",2003,"female","25-34 years",1,33475,2.99,144,69768,"Generation X",2.38,8.94,12.1856603622437,5.52760982513428,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1794",1794,"Luxembourg",2003,"female","55-74 years",2,41982,4.76,144,69768,"Silent",2.38,8.94,12.1856603622437,5.52760982513428,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1795",1795,"Luxembourg",2003,"male","5-14 years",1,29105,3.44,144,69768,"Millenials",2.38,8.94,12.1856603622437,5.51750993728638,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1796",1796,"Luxembourg",2003,"female","75+ years",0,18062,0,144,69768,"Silent",2.38,8.94,12.1856603622437,5.51750993728638,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1797",1797,"Luxembourg",2003,"female","15-24 years",1,25512,3.92,144,69768,"Millenials",2.38,8.94,12.1856603622437,5.58240985870361,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1798",1798,"Luxembourg",2003,"male","55-74 years",8,39335,20.34,144,69768,"Silent",2.38,8.94,12.1856603622437,5.52760982513428,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1799",1799,"Luxembourg",2003,"female","35-54 years",4,68468,5.84,144,69768,"Boomers",2.38,8.94,12.1856603622437,5.51871013641357,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1800",1800,"Luxembourg",2003,"male","75+ years",6,9133,65.7,144,69768,"Silent",2.38,8.94,12.1856603622437,5.53839015960693,6,1.20966923614016,6.45762350660745,4.69999980926514,3,3.70000004768372,10449,14.257,85.743
"1801",1801,"Luxembourg",2004,"male","15-24 years",4,27235,14.69,164,80639,"Millenials",2.42,9.09,11.8505201339722,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1802",1802,"Luxembourg",2004,"female","35-54 years",8,69884,11.45,164,80639,"Boomers",2.42,9.09,12.1856603622437,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1803",1803,"Luxembourg",2004,"male","25-34 years",9,33259,27.06,164,80639,"Generation X",2.42,9.09,10.3311996459961,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1804",1804,"Luxembourg",2004,"male","75+ years",6,9641,62.23,164,80639,"Silent",2.42,9.09,12.1856603622437,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1805",1805,"Luxembourg",2004,"female","5-14 years",0,28020,0,164,80639,"Millenials",2.42,9.09,11.8505201339722,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1806",1806,"Luxembourg",2004,"male","35-54 years",19,72279,26.29,164,80639,"Boomers",2.42,9.09,11.8505201339722,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1807",1807,"Luxembourg",2004,"female","15-24 years",0,26128,0,164,80639,"Millenials",2.42,9.09,10.3311996459961,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1808",1808,"Luxembourg",2004,"female","75+ years",3,18524,16.2,164,80639,"Silent",2.42,9.09,9.81433963775635,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1809",1809,"Luxembourg",2004,"male","5-14 years",0,29500,0,164,80639,"Millenials",2.42,9.09,9.81433963775635,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1810",1810,"Luxembourg",2004,"female","25-34 years",0,33179,0,164,80639,"Generation X",2.42,9.09,10.2157697677612,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1811",1811,"Luxembourg",2004,"female","55-74 years",6,42429,14.14,164,80639,"Silent",2.42,9.09,9.81433963775635,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1812",1812,"Luxembourg",2004,"male","55-74 years",7,40050,17.48,164,80639,"Silent",2.42,9.09,11.8505201339722,5.52810001373291,6.3,1.24625699206607,6.95829765793393,7.09999990463257,3.70000004768372,5.09999990463257,10858,13.823,86.177
"1813",1813,"Luxembourg",2005,"female","55-74 years",2,42875,4.66,172,85397,"Silent",2.55,10.97,12.1856603622437,5.52810001373291,6.1599998474,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1814",1814,"Luxembourg",2005,"female","25-34 years",1,33120,3.02,172,85397,"Generation X",2.55,10.97,10.3311996459961,5.52810001373291,6.1599998474,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1815",1815,"Luxembourg",2005,"female","15-24 years",0,26691,0,172,85397,"Millenials",2.55,10.97,12.1856603622437,5.52810001373291,6.0999999046,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1816",1816,"Luxembourg",2005,"male","55-74 years",7,40759,17.17,172,85397,"Silent",2.55,10.97,12.1856603622437,5.52810001373291,6.3,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1817",1817,"Luxembourg",2005,"male","15-24 years",6,27957,21.46,172,85397,"Millenials",2.55,10.97,9.81433963775635,5.52810001373291,6.0999999046,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1818",1818,"Luxembourg",2005,"female","75+ years",1,19135,5.23,172,85397,"Silent",2.55,10.97,11.8505201339722,5.52810001373291,6.0999999046,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1819",1819,"Luxembourg",2005,"male","5-14 years",0,29893,0,172,85397,"Millenials",2.55,10.97,12.1856603622437,5.52810001373291,6.1999998093,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1820",1820,"Luxembourg",2005,"female","5-14 years",0,28450,0,172,85397,"Millenials",2.55,10.97,10.2157697677612,5.52810001373291,6.3,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1821",1821,"Luxembourg",2005,"female","35-54 years",6,71364,8.41,172,85397,"Boomers",2.55,10.97,10.3311996459961,5.52810001373291,6.0999999046,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1822",1822,"Luxembourg",2005,"male","25-34 years",3,33273,9.02,172,85397,"Generation X",2.55,10.97,11.8505201339722,5.52810001373291,6.1599998474,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1823",1823,"Luxembourg",2005,"male","75+ years",7,10242,68.35,172,85397,"Silent",2.55,10.97,12.1856603622437,5.52810001373291,6.1399998665,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1824",1824,"Luxembourg",2005,"male","35-54 years",16,73579,21.75,172,85397,"Boomers",2.55,10.97,10.2157697677612,5.52810001373291,6.3,1.19799137791797,6.7477064382595,5.80000019073486,3.5,4.5,11237,13.402,86.598
"1825",1825,"Luxembourg",2006,"female","5-14 years",0,28857,0,195,95351,"Millenials",2.61,10.94,10.3311996459961,4.71197986602783,5.3,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1826",1826,"Luxembourg",2006,"male","25-34 years",3,33484,8.96,195,95351,"Generation X",2.61,10.94,10.3311996459961,4.71197986602783,5.4,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1827",1827,"Luxembourg",2006,"female","25-34 years",1,33421,2.99,195,95351,"Generation X",2.61,10.94,10.3311996459961,4.71197986602783,5.2,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1828",1828,"Luxembourg",2006,"female","55-74 years",4,43289,9.24,195,95351,"Silent",2.61,10.94,10.3311996459961,4.71197986602783,5.6,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1829",1829,"Luxembourg",2006,"female","15-24 years",0,27217,0,195,95351,"Millenials",2.61,10.94,10.3311996459961,4.71197986602783,5.6,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1830",1830,"Luxembourg",2006,"male","5-14 years",0,30210,0,195,95351,"Millenials",2.61,10.94,10.3311996459961,4.71197986602783,5.3,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1831",1831,"Luxembourg",2006,"male","55-74 years",10,41414,24.15,195,95351,"Silent",2.61,10.94,10.3311996459961,4.71197986602783,5.3,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1832",1832,"Luxembourg",2006,"female","35-54 years",12,72885,16.46,195,95351,"Boomers",2.61,10.94,10.3311996459961,4.71197986602783,5.3,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1833",1833,"Luxembourg",2006,"male","15-24 years",4,28509,14.03,195,95351,"Millenials",2.61,10.94,10.3311996459961,4.71197986602783,5.4,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1834",1834,"Luxembourg",2006,"male","75+ years",8,10878,73.54,195,95351,"Silent",2.61,10.94,10.3311996459961,4.71197986602783,5.4,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1835",1835,"Luxembourg",2006,"male","35-54 years",22,75006,29.33,195,95351,"Boomers",2.61,10.94,10.3311996459961,4.71197986602783,5.3,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1836",1836,"Luxembourg",2006,"female","75+ years",1,19651,5.09,195,95351,"Silent",2.61,10.94,10.3311996459961,4.71197986602783,5.6,1.15209897933471,6.59737985066529,6.19999980926514,3.5,4.69999980926514,11635,12.991,87.009
"1837",1837,"Luxembourg",2009,"male","5-14 years",0,30979,0,222,109483,"Generation Z",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1838",1838,"Luxembourg",2009,"female","15-24 years",0,28821,0,222,109483,"Millenials",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1839",1839,"Luxembourg",2009,"female","5-14 years",0,29292,0,222,109483,"Generation Z",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1840",1840,"Luxembourg",2009,"female","35-54 years",7,76687,9.13,222,109483,"Boomers",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1841",1841,"Luxembourg",2009,"female","25-34 years",1,35557,2.81,222,109483,"Generation X",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1842",1842,"Luxembourg",2009,"male","75+ years",3,12114,24.76,222,109483,"Silent",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1843",1843,"Luxembourg",2009,"male","55-74 years",10,44418,22.51,222,109483,"Silent",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
